id,leto,ime,sorta,drzava,velikost,znizana_cena,cena,ocena,ocenjevalec
115162,2016,Andeluna Cellars Pasionado Cabernet Franc,Cabernet Franc,Argentina,750,44.99,49.99,95,James Suckling - Jamessuckling.com
120109,2018,Fratelli Antonio E Raimondo Langhe Doc Nebbiolo,Nebbiolo,Italy,750,14.99,20.99,,
117850,2019,Boniface Apremont Savoie,Jacquere,France,750,13.99,19.99,,
120326,2014,Alex Cooper Project Dry Creek Doug Rafanelli Vineyard Zinfandel,Zinfandel,United States,750,12.98,18.99,,
115137,2018,Iconic Side Kick Chardonnay,Chardonnay,United States,750,15.69,19.99,,
114124,2018,Janasse Cotes Du Rhone Blanc,Blend,France,750,19.99,25.99,90,Jeb Dunnuck - jebdunnuck.com
107273,2013,Von Strasser Diamond Mountain Cabernet Sauvignon,Cabernet Sauvignon,United States,375,26.59,31.99,92,Wine &amp; Spirits
116273,2018,Mollydooker The Boxer Shiraz Mclaren Vale,Syrah / Shiraz,Australia,750,23.34,34.99,,
119690,2019,Bogle Sauvignon Blanc,Sauvignon Blanc,United States,750,7.99,11.99,,
119782,2019,Ben Haines Shiraz Yarra Valley,Syrah / Shiraz,Australia,750,21.99,26.99,,
114488,2018,Alois Lageder Pinot Grigio,Pinot Gris / Pinot Grigio,Italy,375,8.99,10.99,,
24720,,Dry Sack,Sherry Varieties,Spain,1,18.97,20.99,,
114819,2018,Presqu'ile Chardonnay Santa Barbara County,Chardonnay,United States,750,20.99,23.99,,
104168,,Bartenura Demi Sec,Blend,Italy,750,19.99,26.99,,
112545,2017,La Crema Chardonnay,Chardonnay,United States,375,12.25,14.98,,
118775,2018,Domaine Des Ardoisieres Cuvee Argile Blanc St Pierre De Soucy,Blend,France,750,32.99,37.99,,
120088,2019,Maison Noir Opp Pinot Gris,Pinot Noir,United States,750,16.99,22.99,,
120102,2018,Churton Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,17.99,25.99,,
115769,,Sicera Cidre Rose Mariane,Apples,France,750,14.99,17.0,,
111498,2016,Domaine Michel Noellat Morey St Denis,Pinot Noir,France,750,49.99,65.0,,
116774,2015,Chateau Du Taillan Haut Medoc,Blend,France,375,15.95,19.99,92,Wine Enthusiast
118985,2018,Domaine Guy Roulot Meursault,Chardonnay,France,750,174.99,214.99,,
112653,2015,Chateau Prelude A Grand Puy Ducasse,Blend,France,750,25.99,33.99,90,James Suckling - Jamessuckling.com
117981,2016,Isole E Olena Chianti Classico Half Bottle,Blend,Italy,375,17.75,21.99,93,Wine Spectator
117327,2016,Joseph Roty Gevrey Chambertin Champs Chenys Vieilles Vignes,Pinot Noir,France,750,79.99,89.99,92,Neal Martin - Vinous Media
118019,2017,Markham Vineyards Merlot,Merlot,United States,750,17.0,24.99,,
119983,2019,Hamilton Russell Vineyards Chardonnay,Chardonnay,South Africa,750,29.98,36.98,,
118328,2019,Broadbent Gruner Veltliner,Gruner Veltliner,Austria,1,12.99,16.99,,
114740,2016,Moorooduc Estate Mornington Peninsula Pinot Noir,Pinot Noir,Australia,750,27.94,35.0,,
118231,2018,St Francis Chardonnay,Chardonnay,United States,750,13.99,15.99,,
117654,,Teperberg Vision Cabernet Sauvignon,Cabernet Sauvignon,Israel,750,8.99,12.99,,
107156,,Ava Grace Rose,Pinot Noir,United States,375,4.99,5.99,,
118903,2017,Domaine Dureuil Janthial Rully Blanc,Chardonnay,France,750,33.99,39.99,,
108994,,Giovello Moscato,Moscatel,Italy,750,8.85,12.99,,
108236,,Butter Chardonnay 250ml Can,Chardonnay,United States,250,5.49,7.19,91,Decanter
111243,,Laherte Freres Rose De Meunier Extra Brut,Pinot Meunier,France,750,43.99,65.0,94,Antonio Galloni - Vinous
118844,2017,Hugel Pinot Gris Classic,Pinot Gris / Pinot Grigio,France,750,14.99,22.99,,
112786,2018,Mora & Memo Tino Vermentino Di Sardegna,Vermentino,Italy,750,16.99,19.99,,
118352,2018,Beringer Founder's Estate Pinot Noir,Pinot Noir,United States,750,8.99,11.99,,
107964,2017,Dancing Crow Zinfandel,Blend,United States,750,15.99,19.99,,
117647,,Carmel Moscato Di Carmel,Muscat,Israel,750,9.54,12.99,,
114009,2018,Omen Cabernet Sauvignon,Cabernet Sauvignon,United States,750,18.9,23.99,,
118282,2018,Markowitsch Blaufrankisch,Blaufrankisch / Lemberger,Austria,750,17.99,24.99,,
114211,2018,Pinon Vouvray Tuffo,Chenin Blanc,France,750,17.98,24.99,,
114916,2017,The Shinas Guilty Shiraz,Syrah / Shiraz,Australia,750,16.95,19.99,,
120082,2017,Cakebread Merlot,Merlot,United States,750,56.67,84.99,89,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
118116,2017,Trestle Glen Hillside Cabernet Sauvignon,Cabernet Sauvignon,United States,750,75.0,75.0,97,The Tasting Panel
113829,2017,Chateau St Jean North Coast Chardonnay,Chardonnay,United States,750,9.34,14.99,,
118456,2019,Mirabeau Etoile Cotes De Provence Rose,Blend,France,750,29.99,39.99,92,Wine Enthusiast
112556,2017,Domaine De La Janasse Chateauneuf Du Pape Vieilles Vignes,Blend,France,750,79.99,124.99,98,Jeb Dunnuck - jebdunnuck.com
117893,2018,Girard Russian River Chardonnay,Chardonnay,United States,750,19.34,25.99,,
118042,2019,Raimbault Pineau Sancerre Blanc,Sauvignon Blanc,France,750,19.99,29.99,,
88766,,Bertolani Lambrusco Dolce,Lambrusco,Italy,750,13.99,16.99,,
119102,2017,Chalk Hill Estate Chardonnay,Chardonnay,United States,750,33.09,49.99,91,Erin Brooks - Robert Parker&#39;s the Wine Advocate
104537,,Tomasello Blueberry Moscato,Muscat,United States,750,7.98,11.99,,
118519,2018,La Crema Pinot Noir,Pinot Noir,United States,750,18.0,26.99,,
118114,2019,Pine Ridge Chenin Blanc/ Viognier,Blend,United States,750,11.09,12.99,,
119822,2019,Avra Marlborough Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,12.99,20.0,91,International Wine Report
118773,2019,Beauchene Cotes Du Rhone Viognier,Viognier,France,750,14.99,16.99,,
117777,2019,Neil Ellis Sincerely Sauvignon Blanc,Sauvignon Blanc,South Africa,750,8.98,14.0,,
119927,2019,Hermann Wiemer Dry Riesling,Riesling,United States,750,14.97,20.99,,
115647,2017,Paul Lato Atticus Sebastiano Vineyard Pinot Noir,Pinot Noir,United States,750,74.99,109.99,96,Jeb Dunnuck - jebdunnuck.com
115414,2011,Pietro Cassina Tanzo,Nebbiolo,Italy,750,69.99,81.0,91,Wine Spectator
54133,,Doyard Brut Cuvee Vendemiaire,Chardonnay,France,750,38.99,49.99,,
119109,2019,Huet Haut Lieu Sec,Chenin Blanc,France,750,36.99,40.0,93,Wine Spectator
117700,2016,Archium Dissident Gsm,Blend,United States,750,34.0,34.0,93,Wine Enthusiast
114072,,Fitvine Pinot Grigio,Pinot Gris / Pinot Grigio,United States,750,11.98,14.99,,
111851,2016,Revik Wine Company Coombsville Cabernet Sauvignon Saphi Vineyard,Cabernet Sauvignon,United States,750,74.99,90.0,,
118150,2019,Domaine Les Grands Bois Cotes Du Rhone Rose,Blend,France,750,13.99,18.19,,
119849,2018,Orin Swift Slander Pinot Noir,Pinot Noir,United States,750,49.01,59.99,91,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
112486,2017,Domaine De Marcoux Chateauneuf Du Pape Rouge,Blend,France,750,54.99,69.99,92,Jeb Dunnuck - jebdunnuck.com
119794,2019,Yarden Mount Hermon Moscato,Muscat,Israel,750,8.99,13.99,,
114719,2018,Salomon Undhof Von Den Terrassen Kremstal Riesling,Riesling,Austria,750,19.99,29.99,,
118343,2017,Rutherford Ranch Cabernet Sauvignon Half Bottle,Blend,United States,375,12.99,15.99,,
119679,2017,Hayotzer Genesis Shiraz (U),Syrah / Shiraz,Israel,750,15.99,19.99,,
112685,2016,Lis Neris Jurosa Chardonnay,Chardonnay,Italy,750,29.99,35.99,,
112541,2015,Chateau De Targe Saumur Champigny,Cabernet Franc,France,750,19.99,28.99,,
115306,2015,Franco's Grande Escolha Red,Blend,Portugal,750,17.98,26.99,92,Wine Enthusiast
116619,2018,Osmote Cayuga Lake Unoaked Chardonnay,Chardonnay,United States,750,14.97,19.0,,
119783,2019,La Calcinaie Vernaccia Di San Gimignano,Vernaccia,Italy,750,13.95,17.0,90,Antonio Galloni - Vinous
119910,2015,Chateau Tour Bayard Montagne Saint Emilion,Blend,France,750,20.95,30.0,90,James Suckling - Jamessuckling.com
119332,2017,Charbonniere Vacqueyras,Blend,France,750,21.98,35.99,91,Joe Czerwinski - Robert Parker&#39;s Wine Advocate
113938,2017,Notes Winery California Cabernet,Cabernet Sauvignon,United States,750,9.99,13.99,,
114691,2018,Bacchus Cabernet Sauvignon,Cabernet Sauvignon,United States,750,8.9,15.0,,
23252,,Moet & Chandon Imperial,Blend,France,375,24.99,29.99,87,Cellar Tracker
112993,2017,Anthill Farms Harmony Lane Pinot Noir,Pinot Noir,United States,750,58.0,64.99,,
117458,2018,Clos Henri Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,18.98,24.99,,
119365,2019,Standard Deviation Sauvignon Blanc,Sauvignon Blanc,United States,750,30.97,40.99,,
111813,2016,Olivier Hillaire Chateauneuf Du Pape,Blend,France,750,42.99,49.99,94,Joe Czerwinski - Robert Parker&#39;s Wine Advocate
113680,2016,Sabon Chateauneuf Du Pape Cuvee Prestige,Blend,France,1,139.99,159.99,96,Jeb Dunnuck - jebdunnuck.com
115354,2018,Domaine De Montvac Cotes Du Rhone,Blend,France,750,14.99,20.0,,
120389,2018,Hahn Boneshaker Old Vine Zinfandel,Zinfandel,United States,750,12.09,15.99,,
118220,,Zmora Semi Sweet Cabernet Sauvignon,Cabernet Sauvignon,Israel,750,7.95,10.99,,
115470,2017,Cambria Chardonnay Katherine's Vineyard,Chardonnay,United States,750,16.0,23.99,90,Jeb Dunnuck - jebdunnuck.com
119948,2015,Bhilar Phinca El Vedao,Grenache / Garnacha,Spain,750,27.99,45.0,93,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
116245,2018,Acacia Carneros Chardonnay,Chardonnay,United States,750,17.09,25.99,,
117591,2014,Kaleidos Osiris,Blend,United States,750,34.99,38.0,90,Josh Raynolds - Vinous Media
109167,,Ruffino Sparkling Rose,Blend,Italy,187,3.49,5.99,,
116745,2017,Joel Gott Cabernet Sauvignon 815,Cabernet Sauvignon,United States,750,13.09,19.99,,
118455,2012,Poderi Colla Barbaresco Roncaglie,Nebbiolo,Italy,750,39.99,70.0,90,Wine Spectator
119973,2019,Passaros Loureiro,Loureiro,Portugal,750,10.99,16.99,,
120181,2018,Pfaffl Gruner Veltliner Zeiseneck,Gruner Veltliner,Austria,750,18.99,24.99,90,Wine Enthusiast
117672,2018,The Four Graces Pinot Noir,Pinot Noir,United States,750,18.0,25.99,90,Wine Spectator
120299,2019,Duckhorn Sauvignon Blanc,Sauvignon Blanc,United States,750,18.36,28.99,,
113874,2018,Vrac Macon,Chardonnay,France,750,10.99,13.99,,
119192,2018,Conundrum Red Blend,Blend,United States,750,19.99,34.99,,
118434,2015,Blakeslee Riesling,Riesling,United States,750,19.99,34.0,91,Wine Enthusiast
117804,2016,Guigal Cotes Du Rhone Red,Blend,France,750,10.98,17.99,90,Jeb Dunnuck - jebdunnuck.com
109607,,Bohigas Brut Reserva Cava,Blend,Spain,750,11.96,14.99,91,John Gilman - View from the Cellar
117120,2016,Allegrini Palazzo Della Torre,Blend,Italy,750,15.01,25.99,92,James Suckling - Jamessuckling.com
115745,2017,Clos I Terrasses Laurel,Blend,Spain,750,49.99,60.0,95,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
117729,2018,Oberon Napa Cabernet Sauvignon,Blend,United States,750,16.98,22.99,,
119992,2018,Domaine Barat Chablis 1er Cru Vaillons,Chardonnay,France,750,34.99,39.99,,
109312,2015,Harmand Geoffroy Gevrey Chambertin Vieilles Vignes,Pinot Noir,France,750,79.99,100.0,,
120099,2014,Alpha Zeta Amarone Della Valpolicella,Corvina,Italy,750,41.99,58.99,,
117649,,Flam Classico Red Judean Hills,Blend,Israel,750,25.99,36.99,,
119450,2019,Baron Herzog Orange Muscat,Muscat,United States,750,16.99,20.99,,
118580,2018,Bernard Moreau Chassagne Montrachet Rouge,Pinot Noir,France,750,55.99,64.99,,
117644,,Binyamina Reserve Cabernet Sauvignon Galilee,Cabernet Sauvignon,Israel,750,19.99,27.99,,
114108,2018,Bartenura Pinot Grigio,Pinot Gris / Pinot Grigio,Italy,750,10.98,16.99,,
119044,2016,Paolo Scavino Barolo 'prapo',Nebbiolo,Italy,750,59.97,69.99,96,Antonio Galloni - Vinous
116477,2017,Chateau Bellegrave,Blend,France,750,15.99,20.99,,
116071,2018,Elvi Herenza Rioja,Tempranillo / Tinto Fino / Tinta Roriz,Spain,750,11.99,15.99,,
118709,2019,Frisk Prickly Riesling,Blend,Australia,750,9.99,12.0,,
118037,2017,Domaine De Beaurenard Rasteau Les Argiles Bleues,Blend,France,750,32.99,41.99,93,Jeb Dunnuck - jebdunnuck.com
66790,,Masaccio Rose Moscato,Muscat,Moldova,750,7.95,9.98,,
120403,2018,Nikolaihof Hefeabzug Gruner Veltliner,Gruner Veltliner,Austria,750,24.99,32.99,90,Stephan Reinhardt - Robert Parker&#39;s Wine Advocate
10464,,Veuve Clicquot Brut,Blend,France,375,28.99,37.99,,
118531,2017,Charles Audoin Marsannay Les Favieres,Pinot Noir,France,750,44.99,59.99,90,Allen Meadows - Burghound
114800,2017,Cupcake Pinot Noir,Pinot Noir,United States,750,8.99,13.99,,
118732,2019,Elena Walch Gewurztraminer,Gewurztraminer,Italy,750,16.49,21.99,,
120414,2017,Ecker Eckhof Zweigelt,Zweigelt,Austria,1,11.99,15.99,,
114503,2017,Jerusalem 2900 Cabernet Sauvignon (U),Cabernet Sauvignon,Israel,750,10.99,13.99,,
118711,2018,Kilikanoon Run Clare Valley Riesling,Riesling,Australia,750,18.99,25.0,95,James Halliday - Australian Wine Companion
118235,2017,Centered Napa Valley Cabernet Sauvignon,Cabernet Sauvignon,United States,750,24.94,30.0,,
119572,2016,Altamura Cabernet Sauvignon,Cabernet Sauvignon,United States,750,99.97,120.0,94,Wine Spectator
118776,2015,Ken Wright Savoya Vineyard Pinot Noir,Pinot Noir,United States,375,27.99,40.0,92,Wine Enthusiast
114785,2018,Foxglove Cabernet Sauvignon,Cabernet Sauvignon,United States,750,11.99,12.99,,
111150,2018,Adega Mae Pinta Negra Branco,Blend,Portugal,750,5.9,11.99,,
118657,2015,Abando Crianza Rioja,Tempranillo / Tinto Fino / Tinta Roriz,Spain,750,19.99,24.99,,
6780,,Coppola Sofia Blanc De Blanc,Blend,United States,187,4.99,6.99,,
112542,2016,La Demoiselle De Sociando Mallet,Merlot,France,750,39.99,59.99,92,James Suckling - Jamessuckling.com
115145,2017,Abarbanel Cabernet Sauvignon,Cabernet Sauvignon,Israel,750,10.97,14.99,,
115772,2016,Stephane Montez La Syrah A Papa,Syrah / Shiraz,France,750,19.99,30.0,,
106889,2015,Domaine Estelle Et Rodolphecognard Cuvee Les Tuffes Bourgueil,Cabernet Franc,France,750,16.99,19.99,,
114579,2018,Boundary Breaks Riesling No. 239,Riesling,United States,750,15.99,22.0,,
119974,2018,Chateau D'yquem Sauternes Half Bottle,Blend,France,375,184.99,199.99,98,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
118270,2016,Maison L'envoye Bourgogne Blanc,Chardonnay,France,750,19.99,25.0,,
118736,2019,Stefan Muller Niedermenniger Sonnenberg Riesling Kabinett Alte Reben,Riesling,Germany,750,22.49,29.99,94,Mosel Fine Wines
117851,2017,Albert Mann Pinot Gris Hengst,Pinot Gris / Pinot Grigio,France,750,32.99,39.99,96,Stephan Reinhardt - Robert Parker&#39;s Wine Advocate
118234,2017,Trisaetum Chardonnay Willamette Valley,Chardonnay,United States,750,23.99,29.99,92,James Suckling - Jamessuckling.com
106892,,Underwood Sparkling Bubbles 375ml Cans,Chardonnay,United States,375,5.99,7.99,,
105456,2015,Cupcake Red Velvet,Blend,United States,750,8.99,13.99,,
117257,2010,Ernest Burn Pinot Gris Goldert Grand Cru Clos St Imer Cuvee De La Chapelle,Pinot Gris / Pinot Grigio,France,750,48.99,64.99,95,Ian Dagata - Vinous Media
112356,2017,Domaine Du Castel La Vie Rouge,Blend,Israel,750,19.99,25.99,,
115173,2016,Paulo Laureano Private Selection,Blend,Portugal,750,19.98,24.99,90,Mark Squires - Robert Parker&#39;s Wine Advocate
118219,2017,Chateau Grange Cochard Morgon Vieilles Vignes,Gamay,France,750,20.99,24.99,91,Josh Raynolds - Vinous Media
20854,,Gruet Demi Sec,Blend,United States,750,10.99,14.99,,
120203,2011,Bodegas Mas Que Vinos La Plazuela La Mancha,Blend,Spain,750,49.99,60.0,94,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
119164,2019,Barkan Classic Malbec,Malbec,Israel,750,9.99,13.99,,
117875,2018,Bzikot Puligny Montrachet,Chardonnay,France,750,59.99,77.99,,
117840,2019,Pedra Cancela Dao Rose,Touriga Nacional,Portugal,750,9.99,13.99,,
115114,2018,Alban Viognier Central Coast,Viognier,United States,750,24.98,31.99,,
118619,2019,Bonny Doon Vineyard Picpoul Beeswax Vineyard Arroyo Secco,Picpoul,United States,750,14.99,20.0,,
118679,2019,Vina Mayu Sauvignon Blanc,Sauvignon Blanc,Chile,750,11.98,16.0,90,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
117666,2019,Boekenhoutskloof Wolftrap,Blend,South Africa,750,6.67,9.99,,
103756,2009,Andre Clouet Brut Millesime,Blend,France,750,49.99,71.99,,
117787,2017,Peltier Cabernet Sauvignon,Blend,United States,750,13.01,24.99,,
108999,2016,Domaine Odoul Coquard Gevrey Chambertin Aux Combottes 1er Cru,Pinot Noir,France,750,109.99,140.0,,
6538,,The Chook Sparkling Shiraz,Syrah / Shiraz,Australia,750,14.99,19.99,,
117198,2018,Bench Sonoma Cabernet Sauvignon,Cabernet Sauvignon,United States,750,19.98,25.99,,
112558,2014,Domaine Genot Boulanger Pommard Clos Blanc 1er Cru,Pinot Noir,France,750,93.15,99.99,,
88370,2009,Delectus Knights Valley Merlot,Blend,United States,750,66.01,78.0,90,Wine Spectator
111827,2016,D'angerville Volnay Champans 1er Cru Magnum,Pinot Noir,France,1,279.99,360.0,95,Wine Spectator
102932,2015,Vigne Rada Cannonau Di Sardegna,Grenache / Garnacha,Italy,750,24.98,28.0,,
116592,2017,Vina Gonzalez Bastias Pais En Tinaja Valle De Maule,Pais,Chile,750,24.99,29.99,91,Luis Gutierrez - Robert Parker&#39;s Wine Advocate
116621,2017,Beauregard Les Anges Blanc,Chardonnay,France,750,17.97,24.0,,
118120,2019,Alexakis Assyritko,Assyrtiko,Greece,750,15.98,19.99,,
117913,2017,Marc Plouzeau Chateau De La Bonneliere Chinon Les Cornuelles,Cabernet Franc,France,750,24.99,34.99,,
84310,2010,Chateau D'armailhac Pauillac,Blend,France,750,99.99,149.99,93,Robert Parker
112044,2017,Esporao Colheita Organic,Blend,Portugal,750,13.98,15.99,,
119558,2019,Glazebrook Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,12.99,16.0,90,James Suckling - Jamessuckling.com
117785,2018,Paul Et Marie Jacqueson Rully Blanc,Chardonnay,France,750,33.99,42.99,,
89074,2013,Berco Do Infante Estremadura Reserva,Blend,Portugal,750,5.94,6.98,,
115940,2018,Esporao Colheita Organic White,Blend,Portugal,750,13.98,15.99,,
116040,2014,Molino Di Sant'antimo Brunello Di Montalcino,Sangiovese,Italy,750,39.99,49.99,97,Decanter
120213,2018,Karthauserhof Karthauserhofberg Spatlese Riesling,Riesling,Germany,750,38.99,50.99,93,Stephan Reinhardt - Robert Parker&#39;s Wine Advocate
115466,2017,Domaine Vincent Ravaut Ladoix Carrieres,Pinot Noir,France,750,37.99,44.99,,
119163,2019,Baron Herzog Chenin Blanc,Chenin Blanc,United States,750,6.94,9.99,,
118410,2019,"Niepoort ""Docil"" Loureio Vinho Verde",Loureiro,Portugal,750,10.98,14.99,91,John Gilman - View from the Cellar
118812,2014,Louis Jadot Chassagne Montrachet Rouge Morgeot Clos De La Chapelle Doamine Du Duc De Magenta,Pinot Noir,France,750,59.99,94.99,92,Stephen Tanzer - Vinous Media
118315,2017,Toro De Piedra Gran Reserva Cabernet Sauvignon,Cabernet Sauvignon,Chile,750,14.98,21.99,,
113216,2013,Illuminati Montepulciano D'abruzzo Colline Teramne 'zanna' Riserva Docg,Montepulciano,Italy,750,34.99,40.0,91,Wine Enthusiast
107231,2011,Pastourelle De Clerc Milon,Blend,France,375,23.39,31.99,,
116624,2017,Saint Siffrein Cotes Du Rhone,Blend,France,750,17.99,23.0,,
18006,,Niepoort 20 Year Tawny Port,Port Varieties,Portugal,750,66.98,87.99,94,Wine Spectator
119061,2019,Illuminati Pecorino,Pecorino,Italy,750,14.99,19.99,,
118765,2016,Stone Paddock Chardonnay,Chardonnay,New Zealand,750,14.98,22.0,93,Sam Kim - Wine Orbit
116014,2018,Duckhorn Decoy Pinot Noir,Pinot Noir,United States,750,14.03,22.99,,
116356,2018,Beringer Private Reserve Chardonnay,Chardonnay,United States,750,32.0,47.99,,
120007,2019,Excelsior Cabernet Sauvignon,Cabernet Sauvignon,South Africa,750,6.67,9.99,,
118109,2014,Eclectic Wines Charbono,Charbono / Bonarda,United States,750,20.0,20.0,92,Wine Enthusiast
114193,2017,Felsina Chianti Classico,Sangiovese,Italy,750,20.95,31.0,95,James Suckling - Jamessuckling.com
118866,2018,Conundrum White,Blend,United States,1,12.99,29.99,,
117942,2018,Kendall Jackson Cabernet Sauvignon,Blend,United States,750,15.33,22.99,,
117901,2019,Ferrari Carano Fume Blanc,Sauvignon Blanc,United States,750,10.66,19.99,,
116505,2017,Alchemist Pinot Noir Wilammette Valley,Pinot Noir,United States,750,22.99,29.99,92,James Suckling - Jamessuckling.com
117294,2018,Line 39 Pinot Noir,Pinot Noir,United States,750,7.98,11.99,,
89461,,Prosecco S.Anna V8+,Glera,Italy,750,11.99,17.99,91,Wine Library
118484,2017,Bodega Polo Valle De Uco Herencia Trabajo Malbec,Malbec,Argentina,750,18.99,22.99,92,James Suckling - Jamessuckling.com
116873,2018,Di Majo Norante Sangiovese Igt,Sangiovese,Italy,750,8.99,11.98,,
119115,2018,Hahn Estate Merlot,Merlot,United States,750,10.98,14.99,,
116742,2018,Kendall Jackson Grand Reserve Chardonnay,Chardonnay,United States,750,13.33,21.99,91,Wine Advocate - Wine Advocate
